id,timestamp,company_name,lei,position_percent,latest_position_date
39019,2025-08-01 13:41,Embracer Group AB,549300RFXXKT652HB549,6.01,2025-07-31
39020,2025-08-01 13:41,Svenska Handelsbanken AB,NHBDILHZTYCNBV5UYZ31,2.35,2025-07-31
39021,2025-08-01 13:41,Boozt AB,549300HOEUKTVLRKQQ57,4.22,2025-07-31
39022,2025-08-01 13:55,KAMBI GROUP PLC,2138003TN71ZS4RHIJ87,2.81,2025-07-31
39023,2025-08-01 13:55,JM AB,529900X0UEM9DOM6FK12,5.59,2025-07-31
39024,2025-08-01 13:55,Intellego Technologies AB,549300KTMO4X275LNL41,0.73,2025-07-31
39025,2025-08-01 13:55,INTERNATIONAL PETROLEUM CORPORATION,54930025D80LU0SMR645,1.49,2025-07-31
39026,2025-08-01 13:55,Cibus Nordic Real Estate AB (publ),549300PW36MFK96GCR23,3.77,2025-07-31
39027,2025-08-01 13:55,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,7.42,2025-07-31
39028,2025-08-01 13:55,Ovzon AB (publ),549300U82F1HQRSTYZ66,0.41,2025-07-31
39029,2025-08-01 13:55,Skanska AB,549300UINV5RINHGMG07,1.29,2025-07-31
39030,2025-08-01 14:09,HMS Networks AB,549300MOY2FDUUDIQ179,2.3,2025-07-23
39031,2025-08-01 14:09,Scandic Hotels Group AB,529900JY9ZBGUXGRKQ86,1.19,2025-07-31
39032,2025-08-01 14:09,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.72,2025-07-31
39033,2025-08-01 14:09,Corem Property Group AB,213800CHXQQD7TSS1T59,2.14,2025-07-31
39034,2025-08-01 14:09,Alligator Bioscience AB,549300E15VI0MB7LXV19,0.38,2025-07-31
39035,2025-08-01 14:09,GomSpace Group AB,213800ES6SHKK5QTN734,0.4,2025-07-31
39036,2025-08-01 14:09,Actic Group AB,549300HI1JEY110HXM08,0.53,2025-07-31
39037,2025-08-01 14:26,VEF AB (publ),549300GLLHHE80RQ2Y24,0.19,2025-06-09
39038,2025-08-01 14:26,Alleima AB,529900EBHTYGLA6PGP77,3.77,2025-07-31
39039,2025-08-01 14:26,Done.ai Group AB,549300HN4ITSR6ZSAO17,0.3,2025-07-31
39040,2025-08-01 14:26,Fabege AB,549300JNPI46XNH0PM97,5.46,2025-07-31
39041,2025-08-01 14:26,Hansa Biopharma AB,549300LLEO25ZJJ3NT91,3.96,2025-07-31
39042,2025-08-01 14:26,Swedencare AB (publ),549300FZT7YIF6SWX789,1.59,2025-07-31
39043,2025-08-01 14:26,Hemnet Group AB (publ),5493008VIU67J3HUAR07,1.97,2025-07-24
39044,2025-08-01 14:30,Addnode Group Aktiebolag (publ),213800CQXEA3W1YWXZ31,1.03,2025-07-31
39045,2025-08-01 14:30,Tobii AB,54930045LD4XTJCBGS35,2.62,2025-07-31
39046,2025-08-01 14:30,New Wave Group AB,5493006EIYZZYQILKS31,2.22,2025-07-28
39047,2025-08-01 14:59,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,7.48,2025-07-31
39048,2025-08-01 15:37,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.8,2025-07-31
39049,2025-08-01 15:37,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,10.63,2025-07-31
39050,2025-08-01 15:37,Samhällsbyggnadsbolaget i Norden AB,549300HX9MRFY47AH564,12.77,2025-07-31
39051,2025-08-01 15:54,Telefonaktiebolaget LM Ericsson,549300W9JLPW15XIFM52,2.48,2025-08-01
39052,2025-08-01 18:10,Attendo AB (publ),549300KEJDL2FNITUW65,0.4,2025-08-01
39053,2025-08-01 18:54,H & M Hennes & Mauritz AB,529900O5RR7R39FRDM42,4.78,2025-08-01
39054,2025-08-01 21:00,Cereno Scientific AB,549300VX8KTMYDS6NM84,0.94,2025-08-01
39055,2025-08-03 22:11,SSAB AB,529900329VS14ZIML164,3.49,2025-07-30
39056,2025-08-04 05:21,Boliden AB,21380059QU7IM1ONDJ56,4.28,2025-08-01
39057,2025-08-04 07:30,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,10.62,2025-08-01
39058,2025-08-04 09:28,BONESUPPORT HOLDING AB,549300COLY053IGTLD63,4.3,2025-08-01
39059,2025-08-04 09:28,Intrum AB,549300UNCO2FCUWXX470,3.63,2025-08-01
39060,2025-08-04 09:28,JM AB,529900X0UEM9DOM6FK12,5.54,2025-08-01
39061,2025-08-04 09:45,NCC Aktiebolag,213800WRGLW3CY4MHW53,0.42,2025-07-14
39062,2025-08-04 09:59,Volvo Car AB,5299000EAMGGBEYP7J33,4.68,2025-07-23
39063,2025-08-04 09:59,Aktiebolaget SKF,549300B6HWYEE57O8J84,5.33,2025-08-01
39064,2025-08-04 09:59,SSAB AB,529900329VS14ZIML164,3.47,2025-08-01
39065,2025-08-04 10:18,PILA PHARMA AB,6488Z7WG18Q0ZN0V0262,0.32,2025-08-01
39066,2025-08-04 10:18,Wyld Networks AB,984500E76A454BADAI39,0.34,2025-08-01
39067,2025-08-04 10:18,MedCap AB (publ),549300NGO5XAJ6TL8719,0.49,2025-08-01
39068,2025-08-04 10:18,Storytel AB (publ),549300I1FSPPI9HHU419,1.47,2025-08-01
39069,2025-08-04 10:18,Elekta AB (publ),54930044O54BK617EP80,7.99,2025-08-01
39070,2025-08-04 10:18,Instalco AB,549300DZ9ONT2AXY4029,3.54,2025-08-01
39071,2025-08-04 10:29,Telia Company AB,213800FSR9RNDUOTXO25,1.53,2025-08-01
39072,2025-08-04 10:29,Castellum Aktiebolag,549300GU5OHTR1T5IY68,7.44,2025-08-01
39073,2025-08-04 10:29,Ovzon AB (publ),549300U82F1HQRSTYZ66,0.51,2025-08-01
39074,2025-08-04 10:29,ITAB Shop Concept AB,2138001H6FCSZBP26351,0.4,2025-08-01
39075,2025-08-04 10:47,Sedana Medical AB (publ),549300FQ3NJRI56LCX32,2.83,2025-08-01
39076,2025-08-04 10:47,Holmen Aktiebolag,52990080SH3454F0QE68,2.25,2025-08-01
39077,2025-08-04 10:47,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,10.74,2025-08-01
39078,2025-08-04 10:47,Tobii AB,54930045LD4XTJCBGS35,2.76,2025-08-01
39079,2025-08-04 11:01,Wihlborgs Fastigheter AB,549300RC1YDJPITF8X06,1.71,2025-07-17
39080,2025-08-04 11:01,BONESUPPORT HOLDING AB,549300COLY053IGTLD63,4.41,2025-08-01
39081,2025-08-04 11:01,Oncopeptides AB,549300J9WWQ5CBYQ1M77,1.48,2025-08-01
39082,2025-08-04 11:01,Nobia AB,529900MZ8Y3QGPDF6815,2.56,2025-08-01
39083,2025-08-04 11:01,AddLife AB,5493005T3M7CD7XWE013,1.09,2025-08-01
39084,2025-08-04 11:01,AFRY AB,549300Q87LKPPD4X9R30,2.0,2025-07-29
39085,2025-08-04 11:18,AB Sagax,549300LJX28T6OM8DT95,2.11,2025-08-01
39086,2025-08-04 11:18,Husqvarna AB,549300GYQIIJ3UXB7655,2.21,2025-08-01
39087,2025-08-04 11:18,Tobii AB,54930045LD4XTJCBGS35,2.61,2025-08-01
39088,2025-08-04 11:18,SAAB Aktiebolag,549300ZHO4JCQQI13M69,1.81,2025-08-01
39089,2025-08-04 11:34,Net Insight AB,549300BMCT8IT2CFDH63,1.22,2025-07-31
39090,2025-08-04 11:34,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.73,2025-08-01
39091,2025-08-04 11:34,Castellum Aktiebolag,549300GU5OHTR1T5IY68,7.33,2025-08-01
39092,2025-08-04 11:34,Aktiebolaget Volvo,549300HGV012CNC8JD22,1.3,2025-08-01
39093,2025-08-04 11:34,Ambea AB ( publ ),549300AEVNZRHYI5HV24,0.38,2025-08-01
39094,2025-08-04 11:34,Coor Service Management Holding AB,529900TMO6717OKBSU69,1.16,2025-08-01
39095,2025-08-04 11:34,Husqvarna AB,549300GYQIIJ3UXB7655,2.25,2025-08-01
39096,2025-08-04 11:47,Realfiction Holding AB,549300AZCIZU2QRKEZ19,1.13,2025-08-04
39097,2025-08-04 11:47,Essity Aktiebolag (publ),549300G8E6YUVJ1DA153,1.69,2025-07-31
39098,2025-08-04 11:47,Swedencare AB (publ),549300FZT7YIF6SWX789,1.69,2025-08-01
39099,2025-08-04 11:47,JonDeTech Sensors AB (publ),5493002PSECKYPFFZY39,0.79,2025-08-04
39100,2025-08-04 11:47,Thule Group AB,549300XHHOGBOERKU333,3.21,2025-08-01
39101,2025-08-04 11:47,Aktiebolaget SKF,549300B6HWYEE57O8J84,5.45,2025-08-01
39102,2025-08-04 12:05,SSAB AB,529900329VS14ZIML164,3.37,2025-08-01
39103,2025-08-04 12:05,Boozt AB,549300HOEUKTVLRKQQ57,4.2,2025-08-01
39104,2025-08-04 12:05,Truecaller AB,549300TEYF1FA5G5GK26,5.82,2025-08-01
39105,2025-08-04 12:05,Vitec Software Group AB (publ),5493005EB5RV1QHE6H94,6.97,2025-07-31
39106,2025-08-04 12:08,INTERNATIONAL PETROLEUM CORPORATION,54930025D80LU0SMR645,1.6,2025-08-01
39107,2025-08-04 12:47,BONESUPPORT HOLDING AB,549300COLY053IGTLD63,4.22,2025-08-01
39108,2025-08-04 13:06,Pandox Aktiebolag,549300K4HA8EBLSL3B97,1.11,2025-08-01
39109,2025-08-04 13:06,JM AB,529900X0UEM9DOM6FK12,5.55,2025-08-01
39110,2025-08-04 13:06,Husqvarna AB,549300GYQIIJ3UXB7655,2.35,2025-08-01
39111,2025-08-04 13:06,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,7.58,2025-08-01
39112,2025-08-04 13:20,Hoist Finance AB (publ),549300NPK3FB2BEL4D08,1.08,2025-08-01
39113,2025-08-04 13:20,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,10.83,2025-08-01
39114,2025-08-04 13:20,Boliden AB,21380059QU7IM1ONDJ56,4.29,2025-08-01
39115,2025-08-04 13:20,Scandic Hotels Group AB,529900JY9ZBGUXGRKQ86,1.09,2025-07-31
39116,2025-08-04 13:34,Hansa Biopharma AB,549300LLEO25ZJJ3NT91,3.86,2025-08-01
39117,2025-08-04 13:34,JM AB,529900X0UEM9DOM6FK12,5.37,2025-08-01
39118,2025-08-04 13:34,H & M Hennes & Mauritz AB,529900O5RR7R39FRDM42,4.74,2025-08-01
39119,2025-08-04 13:34,BONESUPPORT HOLDING AB,549300COLY053IGTLD63,4.31,2025-08-01
39120,2025-08-04 13:51,Alligator Bioscience AB,549300E15VI0MB7LXV19,0.22,2025-06-11
39121,2025-08-04 13:51,Inwido AB (publ),529900A9NKQW5UTHBG13,1.12,2025-08-01
39122,2025-08-04 13:51,Net Insight AB,549300BMCT8IT2CFDH63,1.2,2025-08-01
39123,2025-08-04 13:51,NIBE Industrier AB,549300ZQH0FIF1P0MX67,6.02,2025-08-01
39124,2025-08-04 13:51,Fabege AB,549300JNPI46XNH0PM97,5.57,2025-08-01
39125,2025-08-04 13:51,Mips AB,549300LZSA4S0L54VQ25,5.58,2025-08-01
39126,2025-08-04 13:51,ITAB Shop Concept AB,2138001H6FCSZBP26351,0.5,2025-08-01
39127,2025-08-04 13:51,Svenska Cellulosa Aktiebolaget SCA,549300FW5JDRV1IJ0M67,3.86,2025-08-01
39128,2025-08-04 13:51,INVISIO AB,54930054EB7KX3MY2Q11,2.34,2025-08-01
39129,2025-08-04 14:06,MilDef Group AB,9845009F7Q0D56B38270,4.76,2025-08-01
39130,2025-08-04 14:06,Neobo Fastigheter AB (publ),213800QBPS3L89U9TZ44,0.55,2025-08-01
39131,2025-08-04 14:06,Swedencare AB (publ),549300FZT7YIF6SWX789,1.74,2025-08-01
39132,2025-08-04 14:06,KAMBI GROUP PLC,2138003TN71ZS4RHIJ87,2.8,2025-08-01
39133,2025-08-04 14:06,Truecaller AB,549300TEYF1FA5G5GK26,5.88,2025-08-01
39134,2025-08-04 14:06,NCAB Group AB (publ),549300RUPCK2N43ES354,2.99,2025-08-01
39135,2025-08-04 14:06,Tobii AB,54930045LD4XTJCBGS35,2.5,2025-08-01
39136,2025-08-04 14:21,NP3 Fastigheter AB,549300MGVITW8GYJHZ50,0.78,2025-08-04
39137,2025-08-04 14:21,Oncopeptides AB,549300J9WWQ5CBYQ1M77,1.56,2025-08-01
39138,2025-08-04 14:21,2cureX AB,549300SFOL75WIYF2O80,0.18,2025-08-01
39139,2025-08-04 14:21,Hemnet Group AB (publ),5493008VIU67J3HUAR07,2.2,2025-08-01
39140,2025-08-04 14:21,Corem Property Group AB,213800CHXQQD7TSS1T59,2.17,2025-08-01
39141,2025-08-04 14:21,Actic Group AB,549300HI1JEY110HXM08,0.52,2025-08-01
39142,2025-08-04 14:21,Lindab International AB,54930085MH6IRQ1JP227,2.33,2025-08-01
39143,2025-08-04 14:21,Vimian Group AB,549300OQ8R5TCAP0BS18,1.41,2025-08-01
39144,2025-08-04 14:21,GomSpace Group AB,213800ES6SHKK5QTN734,0.3,2025-07-28
39145,2025-08-04 14:36,SAAB Aktiebolag,549300ZHO4JCQQI13M69,1.8,2025-08-01
39146,2025-08-04 14:36,Hufvudstaden AB,213800UEV5ZAFFVQ4J85,2.3,2025-08-01
39147,2025-08-04 14:36,Wallenstam AB,21380081R2P9MKFQBD25,3.51,2025-08-01
39148,2025-08-04 14:36,Corem Property Group AB,213800CHXQQD7TSS1T59,2.27,2025-08-01
39149,2025-08-04 14:36,Cint Group AB (publ),549300KSY3P5G8XC0A34,2.23,2025-08-01
39150,2025-08-04 14:36,Dometic Group AB (publ),549300STIPMK5VSA7Y59,1.65,2025-07-31
39151,2025-08-04 14:48,ITAB Shop Concept AB,2138001H6FCSZBP26351,0.61,2025-08-01
39152,2025-08-04 14:48,Tobii AB,54930045LD4XTJCBGS35,2.61,2025-08-01
39153,2025-08-04 14:48,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,7.61,2025-08-01
39154,2025-08-04 14:48,Powercell Sweden AB (publ),54930075IJ7TGOK3VC02,1.07,2025-08-01
39155,2025-08-04 14:48,Vitec Software Group AB (publ),5493005EB5RV1QHE6H94,7.02,2025-08-01
39156,2025-08-04 14:57,Cibus Nordic Real Estate AB (publ),549300PW36MFK96GCR23,3.89,2025-08-01
39157,2025-08-04 14:57,Sdiptech AB (publ),549300JBO7VTEGMRW310,4.73,2025-08-01
39158,2025-08-04 15:28,Storytel AB (publ),549300I1FSPPI9HHU419,1.57,2025-08-01
39159,2025-08-04 17:17,ZinZino Holding AB,549300Z20D1BP4MA0040,0.75,2025-07-31
39160,2025-08-04 21:43,BeammWave AB,9845008AD575B0BD7B65,0.58,2025-08-04
39161,2025-08-05 04:06,Telefonaktiebolaget LM Ericsson,549300W9JLPW15XIFM52,2.58,2025-08-04
39162,2025-08-05 04:06,"AUTOLIV, INC.",A23RUXWKASG834LTMK28,0.1,2025-06-10
39163,2025-08-05 04:06,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,7.71,2025-08-04
39164,2025-08-05 04:25,Truecaller AB,549300TEYF1FA5G5GK26,5.96,2025-08-04
39165,2025-08-05 06:42,Billerud Aktiebolag (publ),549300YJUYJ9A24RXL71,2.21,2025-08-04
39166,2025-08-05 06:42,Stillfront Group AB (publ),529900SYKCO4GYBTIJ54,1.63,2025-08-04
39167,2025-08-05 08:59,RaySearch Laboratories AB (publ),549300TYFVYGS0JFWM28,1.17,2025-08-04
39168,2025-08-05 08:59,Samhällsbyggnadsbolaget i Norden AB,549300HX9MRFY47AH564,12.73,2025-08-04
39169,2025-08-05 09:38,BeammWave AB,9845008AD575B0BD7B65,0.73,2025-08-04
39170,2025-08-05 09:38,Impact Coatings AB (publ),549300FYU5MJQU32ZU47,0.22,2025-08-04
39171,2025-08-05 09:38,Nordnet AB (publ),549300D6WW5ZTWLZ4C08,1.6,2025-08-04
39172,2025-08-05 09:49,Boliden AB,21380059QU7IM1ONDJ56,4.19,2025-08-01
39173,2025-08-05 09:49,Fabege AB,549300JNPI46XNH0PM97,5.67,2025-08-04
39174,2025-08-05 10:03,Husqvarna AB,549300GYQIIJ3UXB7655,2.45,2025-08-04
39175,2025-08-05 10:03,Securitas AB,635400TTYKE8EIWDS617,4.34,2025-07-25
39176,2025-08-05 10:20,Avanza Bank Holding AB,549300MBWR5H8SIJLE03,4.91,2025-08-04
39177,2025-08-05 10:20,HEXPOL AB,549300MN30TBRLYN3465,0.39,2025-08-04
39178,2025-08-05 10:43,Oncopeptides AB,549300J9WWQ5CBYQ1M77,2.11,2025-08-04
39179,2025-08-05 10:43,Mips AB,549300LZSA4S0L54VQ25,5.64,2025-08-04
39180,2025-08-05 10:43,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,7.78,2025-08-04
39181,2025-08-05 10:57,RaySearch Laboratories AB (publ),549300TYFVYGS0JFWM28,1.03,2025-08-04
39182,2025-08-05 10:57,Truecaller AB,549300TEYF1FA5G5GK26,6.08,2025-08-04
39183,2025-08-05 10:57,Nordnet AB (publ),549300D6WW5ZTWLZ4C08,1.58,2025-08-04
39184,2025-08-05 10:57,Camurus AB,5493003S6Z6VI7WYFQ06,2.25,2025-08-04
39185,2025-08-05 10:57,Boozt AB,549300HOEUKTVLRKQQ57,4.31,2025-08-04
39186,2025-08-05 10:57,Apotea Sverige AB,636700XU8GQ8ZL4RNM17,0.67,2025-08-04
39187,2025-08-05 11:10,Orrön Energy AB,549300IULC8F8IGXKI15,4.1,2025-07-22
39188,2025-08-05 11:10,Tobii AB,54930045LD4XTJCBGS35,2.79,2025-08-04
39189,2025-08-05 11:10,SSAB AB,529900329VS14ZIML164,3.4,2025-08-04
39190,2025-08-05 11:10,MilDef Group AB,9845009F7Q0D56B38270,4.86,2025-08-04
39191,2025-08-05 11:19,Tobii AB,54930045LD4XTJCBGS35,2.67,2025-08-04
39192,2025-08-05 11:41,G5 Entertainment AB (publ),549300K7QJ1N1FEG2X81,0.98,2025-08-04
39193,2025-08-05 11:41,Svolder Aktiebolag,5493006ZVS6SHCKH6I37,0.28,2025-08-04
39194,2025-08-05 11:41,BioGaia AB,549300UBUJOY2L7TT361,0.95,2025-08-04
39195,2025-08-05 11:41,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.65,2025-08-04
39196,2025-08-05 11:41,MilDef Group AB,9845009F7Q0D56B38270,4.91,2025-08-04
39197,2025-08-05 11:41,Heba Fastighets Aktiebolag,549300B1UZTBDU27UJ88,0.4,2025-08-04
39198,2025-08-05 11:41,Modern Times Group MTG AB,549300E8NDODRSX29339,0.3,2025-07-31
39199,2025-08-05 12:28,Sinch AB (publ),549300UXY7QM6IDCGI12,1.43,2025-08-04
39200,2025-08-05 12:28,ZinZino Holding AB,549300Z20D1BP4MA0040,0.85,2025-08-04
39201,2025-08-05 12:28,BONESUPPORT HOLDING AB,549300COLY053IGTLD63,4.3,2025-08-04
39202,2025-08-05 12:28,Ambea AB ( publ ),549300AEVNZRHYI5HV24,0.48,2025-08-04
39203,2025-08-05 12:28,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.76,2025-08-04
39204,2025-08-05 12:41,Dometic Group AB (publ),549300STIPMK5VSA7Y59,1.71,2025-08-04
39205,2025-08-05 12:41,JM AB,529900X0UEM9DOM6FK12,5.49,2025-08-04
39206,2025-08-05 12:41,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,10.91,2025-08-04
39207,2025-08-05 12:41,AAK AB (publ),549300GK4LGIDDWJWL07,2.35,2025-08-04
39208,2025-08-05 12:57,Nyfosa AB,5493000YR2B83SILCJ50,1.8,2025-07-02
39209,2025-08-05 12:57,Volvo Car AB,5299000EAMGGBEYP7J33,4.71,2025-08-04
39210,2025-08-05 12:57,Boliden AB,21380059QU7IM1ONDJ56,4.18,2025-08-04
39211,2025-08-05 12:57,INVISIO AB,54930054EB7KX3MY2Q11,2.33,2025-08-04
39212,2025-08-05 12:57,Evolution AB (publ),549300SUH6ZR1RF6TA88,3.88,2025-08-04
39213,2025-08-05 12:57,SAAB Aktiebolag,549300ZHO4JCQQI13M69,1.9,2025-08-04
39214,2025-08-05 12:57,Flat Capital AB (publ),549300LHOWJ5TLK68326,0.3,2025-08-04
39215,2025-08-05 13:01,Mips AB,549300LZSA4S0L54VQ25,5.41,2025-08-04
39216,2025-08-05 13:21,Pierce Group AB (publ),54930082SM8KO7LCER77,0.1,2025-05-23
39217,2025-08-05 13:21,Freemelt Holding AB (publ),549300H8OR0SJ7WUDC61,0.2,2025-08-04
39218,2025-08-05 13:21,AAC Clyde Space AB,549300XQ7MZYAEFJLX90,0.17,2025-08-04
39219,2025-08-05 13:21,Smart Eye Aktiebolag (publ),549300BUD7ZPFPKM6856,2.99,2025-08-04
39220,2025-08-05 13:56,Knowit Aktiebolag (publ),549300CM6KSG2GY3HV62,1.47,2025-08-04
39221,2025-08-05 14:08,Tobii AB,54930045LD4XTJCBGS35,2.46,2025-08-04
39222,2025-08-05 14:08,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.77,2025-08-04
39223,2025-08-05 14:29,Truecaller AB,549300TEYF1FA5G5GK26,6.18,2025-08-04
39224,2025-08-05 14:29,Wihlborgs Fastigheter AB,549300RC1YDJPITF8X06,1.81,2025-08-04
39225,2025-08-05 14:29,Sinch AB (publ),549300UXY7QM6IDCGI12,1.53,2025-08-04
39226,2025-08-05 14:29,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,10.89,2025-08-04
39227,2025-08-05 14:29,Corem Property Group AB,213800CHXQQD7TSS1T59,2.17,2025-08-01
39228,2025-08-05 15:01,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.82,2025-08-04
39229,2025-08-05 15:01,Corem Property Group AB,213800CHXQQD7TSS1T59,2.13,2025-08-04
39230,2025-08-05 15:01,Ovzon AB (publ),549300U82F1HQRSTYZ66,0.5,2025-08-04
39231,2025-08-05 15:01,AB Sagax,549300LJX28T6OM8DT95,2.21,2025-08-04
39232,2025-08-05 22:14,SeaTwirl AB (publ),549300NMNCLPGWFJYU35,0.62,2025-08-05
39233,2025-08-05 22:14,Smart Eye Aktiebolag (publ),549300BUD7ZPFPKM6856,3.08,2025-08-04
39234,2025-08-06 01:29,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.93,2025-08-05
39235,2025-08-06 01:29,NCC Aktiebolag,213800WRGLW3CY4MHW53,0.32,2025-06-02
39236,2025-08-06 01:29,Hansa Biopharma AB,549300LLEO25ZJJ3NT91,3.96,2025-08-05
39237,2025-08-06 03:24,Sandvik Aktiebolag,5299008ZUAXN43LVZF54,0.3,2025-08-05
39238,2025-08-06 03:24,Aktiebolaget SKF,549300B6HWYEE57O8J84,5.35,2025-08-01
39239,2025-08-06 06:28,KAMBI GROUP PLC,2138003TN71ZS4RHIJ87,2.89,2025-08-05
39240,2025-08-06 09:19,MilDef Group AB,9845009F7Q0D56B38270,4.96,2025-08-05
39241,2025-08-06 09:19,Boozt AB,549300HOEUKTVLRKQQ57,4.25,2025-08-05
39242,2025-08-06 09:50,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,10.92,2025-08-05
39243,2025-08-06 10:04,Vimian Group AB,549300OQ8R5TCAP0BS18,1.51,2025-08-05
39244,2025-08-06 10:04,Thule Group AB,549300XHHOGBOERKU333,3.37,2025-08-05
39245,2025-08-06 10:04,Essity Aktiebolag (publ),549300G8E6YUVJ1DA153,1.59,2025-07-31
39246,2025-08-06 10:21,Castellum Aktiebolag,549300GU5OHTR1T5IY68,7.14,2025-08-01
39247,2025-08-06 10:21,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,7.76,2025-08-05
39248,2025-08-06 10:21,Embracer Group AB,549300RFXXKT652HB549,5.9,2025-08-05
39249,2025-08-06 10:21,MilDef Group AB,9845009F7Q0D56B38270,5.06,2025-08-05
39250,2025-08-06 10:21,Skandinaviska Enskilda Banken AB,F3JS33DEI6XQ4ZBPTN86,1.21,2025-08-05
39251,2025-08-06 10:21,Hemnet Group AB (publ),5493008VIU67J3HUAR07,2.33,2025-08-05
39252,2025-08-06 10:34,Tobii AB,54930045LD4XTJCBGS35,2.55,2025-08-05
39253,2025-08-06 10:34,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.95,2025-08-05
39254,2025-08-06 10:34,Boozt AB,549300HOEUKTVLRKQQ57,4.21,2025-08-05
39255,2025-08-06 10:51,Billerud Aktiebolag (publ),549300YJUYJ9A24RXL71,2.03,2025-08-04
39256,2025-08-06 10:51,Neobo Fastigheter AB (publ),213800QBPS3L89U9TZ44,0.43,2025-08-01
39257,2025-08-06 10:51,Apotea Sverige AB,636700XU8GQ8ZL4RNM17,0.72,2025-08-05
39258,2025-08-06 10:51,Tobii AB,54930045LD4XTJCBGS35,2.43,2025-08-05
39259,2025-08-06 10:51,Trelleborg AB,213800XY16PAWG2PAD14,0.69,2025-08-05
39260,2025-08-06 10:51,SSAB AB,529900329VS14ZIML164,3.52,2025-08-05
39261,2025-08-06 10:51,Swedencare AB (publ),549300FZT7YIF6SWX789,1.64,2025-08-01
39262,2025-08-06 11:07,ASSA ABLOY AB,549300YECS8HKCIMMB67,0.57,2025-08-05
39263,2025-08-06 11:07,Fabege AB,549300JNPI46XNH0PM97,5.77,2025-08-05
39264,2025-08-06 11:07,Swedish Orphan Biovitrum AB (publ),549300124Y3MQI87PT35,1.99,2025-08-05
39265,2025-08-06 11:07,Aktiebolaget SKF,549300B6HWYEE57O8J84,5.25,2025-08-05
39266,2025-08-06 11:07,Nordnet AB (publ),549300D6WW5ZTWLZ4C08,1.46,2025-08-05
39267,2025-08-06 11:20,Storytel AB (publ),549300I1FSPPI9HHU419,1.67,2025-08-05
39268,2025-08-06 11:20,Mips AB,549300LZSA4S0L54VQ25,5.35,2025-08-05
39269,2025-08-06 11:20,Embracer Group AB,549300RFXXKT652HB549,5.89,2025-08-05
39270,2025-08-06 11:20,MilDef Group AB,9845009F7Q0D56B38270,4.96,2025-08-05
39271,2025-08-06 11:20,Svenska Handelsbanken AB,NHBDILHZTYCNBV5UYZ31,2.16,2025-07-31
39272,2025-08-06 11:35,Boliden AB,21380059QU7IM1ONDJ56,4.28,2025-08-05
39273,2025-08-06 11:35,Truecaller AB,549300TEYF1FA5G5GK26,6.28,2025-08-05
39274,2025-08-06 11:53,Vitec Software Group AB (publ),5493005EB5RV1QHE6H94,7.12,2025-08-05
39275,2025-08-06 11:53,Sinch AB (publ),549300UXY7QM6IDCGI12,1.63,2025-08-05
39276,2025-08-06 11:53,Holmen Aktiebolag,52990080SH3454F0QE68,2.36,2025-08-05
39277,2025-08-06 11:53,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.87,2025-08-05
39278,2025-08-06 12:06,MilDef Group AB,9845009F7Q0D56B38270,4.97,2025-08-05
39279,2025-08-06 12:06,Sedana Medical AB (publ),549300FQ3NJRI56LCX32,2.82,2025-08-05
39280,2025-08-06 12:06,Vimian Group AB,549300OQ8R5TCAP0BS18,1.41,2025-08-05
39281,2025-08-06 12:06,Lindab International AB,54930085MH6IRQ1JP227,2.23,2025-07-29
39282,2025-08-06 12:23,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.92,2025-08-05
39283,2025-08-06 12:23,Boliden AB,21380059QU7IM1ONDJ56,4.19,2025-08-05
39284,2025-08-06 12:36,Episurf Medical AB,549300GORBCSMHZB2J75,0.67,2025-08-05
39285,2025-08-06 12:36,Castellum Aktiebolag,549300GU5OHTR1T5IY68,7.26,2025-08-05
39286,2025-08-06 12:36,Bravida Holding AB,549300H88IJGPNNL3T61,1.91,2025-08-05
39287,2025-08-06 12:36,Thule Group AB,549300XHHOGBOERKU333,3.19,2025-08-05
39288,2025-08-06 12:49,Gränges AB,5493006UG44TYSIXOB13,0.75,2025-08-05
